NL_-1|2	1089
NL_-1|3	203
NL_-1|4	1
NL_0|1	1
NL_0|2	1
NL_0|3	1
NL_0|4	1
NL_1|1	516
NL_1|2	1160
NL_1|3	199
NL_1|4	1
NL_2|1	576
NL_2|2	1054
NL_2|3	180
NL_2|4	1
NL_3|1	719
NL_3|2	998
NL_3|3	176
NL_3|4	1
NK_-3|1	706
NK_-3|2	576
NK_-3|3	51
NK_-3|4	1
NK_-2|1	607
NK_-2|2	529
NK_-2|3	43
NK_-2|4	1
NK_-1|1	810
NK_-1|2	454
NK_-1|3	34
NK_-1|4	1
NK_0|1	1
NK_0|2	1
NK_0|3	1
NK_0|4	1
NK_1|1	716
NK_1|2	433
NK_1|3	43
NK_1|4	1
NK_2|1	805
NK_2|2	504
NK_2|3	45
NK_2|4	1
NK_3|1	692
NK_3|2	580
NK_3|3	43
NK_3|4	1
NM_-3|1	159
NM_-3|2	204
NM_-3|3	41
NM_-3|4	1
NM_-2|1	161
NM_-2|2	225
NM_-2|3	57
NM_-2|4	1
NM_-1|1	126
NM_-1|2	243
NM_-1|3	51
NM_-1|4	1
NM_0|1	1
NM_0|2	1
NM_0|3	1
NM_0|4	1
NM_1|1	118
NM_1|2	235
NM_1|3	45
NM_1|4	1
NM_2|1	121
NM_2|2	285
NM_2|3	56
NM_2|4	1
NM_3|1	114
NM_3|2	191
NM_3|3	46
NM_3|4	1
NF_-3|1	343
NF_-3|2	401
NF_-3|3	76
NF_-3|4	1
NF_-2|1	289
NF_-2|2	491
NF_-2|3	82
NF_-2|4	1
NF_-1|1	268
NF_-1|2	484
NF_-1|3	107
NF_-1|4	1
NF_0|1	1
NF_0|2	1
NF_0|3	1
NF_0|4	1
NF_1|1	242
NF_1|2	494
NF_1|3	115
NF_1|4	1
NF_2|1	243
NF_2|2	424
NF_2|3	90
NF_2|4	1
NF_3|1	321
NF_3|2	440
NF_3|3	90
NF_3|4	1
NP_-3|1	368
NP_-3|2	338
NP_-3|3	39
NP_-3|4	1
NP_-2|1	446
NP_-2|2	341
NP_-2|3	44
NP_-2|4	1
NP_-1|1	574
NP_-1|2	307
NP_-1|3	41
NP_-1|4	1
NP_0|1	1
NP_0|2	1
NP_0|3	1
NP_0|4	1
NP_1|1	592
NP_1|2	447
NP_1|3	44
NP_1|4	1
NP_2|1	576
NP_2|2	415
NP_2|3	39
NP_2|4	1
NP_3|1	416
NP_3|2	369
NP_3|3	41
NP_3|4	1
NS_-3|1	534
NS_-3|2	638
NS_-3|3	88
NS_-3|4	1
NS_-2|1	594
NS_-2|2	583
NS_-2|3	83
NS_-2|4	1
NS_-1|1	635
NS_-1|2	504
NS_-1|3	43
NS_-1|4	1
NS_0|1	1
NS_0|2	1
NS_0|3	1
NS_0|4	1
NS_1|1	595
NS_1|2	563
NS_1|3	66
NS_1|4	1
NS_2|1	543
NS_2|2	536
NS_2|3	60
NS_2|4	1
NS_3|1	551
NS_3|2	606
NS_3|3	87
NS_3|4	1
NT_-3|1	492
NT_-3|2	555
NT_-3|3	112
NT_-3|4	1
NT_-2|1	540
NT_-2|2	537
NT_-2|3	82
NT_-2|4	1
NT_-1|1	499
NT_-1|2	466
NT_-1|3	39
NT_-1|4	1
NT_0|1	1
NT_0|2	1
NT_0|3	1
NT_0|4	1
NT_1|1	509
NT_1|2	468
NT_1|3	53
NT_1|4	1
NT_2|1	566
NT_2|2	534
NT_2|3	53
NT_2|4	1
NT_3|1	529
NT_3|2	550
NT_3|3	56
NT_3|4	1
NW_-3|1	135
NW_-3|2	125
NW_-3|3	20
NW_-3|4	1
NW_-2|1	118
NW_-2|2	153
NW_-2|3	25
NW_-2|4	1
NW_-1|1	82
NW_-1|2	179
NW_-1|3	24
NW_-1|4	1
NW_0|1	1
NW_0|2	1
NW_0|3	1
NW_0|4	1
NW_1|1	107
NW_1|2	166
NW_1|3	33
NW_1|4	1
NW_2|1	112
NW_2|2	151
NW_2|3	31
NW_2|4	1
NW_3|1	145
NW_3|2	123
NW_3|3	28
NW_3|4	1
NY_-3|1	307
NY_-3|2	396
NY_-3|3	68
NY_-3|4	1
NY_-2|1	309
NY_-2|2	424
NY_-2|3	80
NY_-2|4	1
NY_-1|1	269
NY_-1|2	440
NY_-1|3	53
NY_-1|4	1
NY_0|1	1
NY_0|2	1
NY_0|3	1
NY_0|4	1
NY_1|1	295
NY_1|2	413
NY_1|3	80
NY_1|4	1
NY_2|1	278
NY_2|2	432
NY_2|3	84
NY_2|4	1
NY_3|1	366
NY_3|2	351
NY_3|3	66
NY_3|4	1
NV_-3|1	631
NV_-3|2	709
NV_-3|3	125
NV_-3|4	1
NV_-2|1	478
NV_-2|2	812
NV_-2|3	146
NV_-2|4	1
NV_-1|1	451
NV_-1|2	901
NV_-1|3	178
NV_-1|4	1
NV_0|1	1
NV_0|2	1
NV_0|3	1
NV_0|4	1
NV_1|1	386
NV_1|2	814
NV_1|3	156
NV_1|4	1
NV_2|1	530
NV_2|2	767
NV_2|3	141
NV_2|4	1
NV_3|1	650
NV_3|2	688
NV_3|3	124
NV_3|4	1
N#_-3|1	139
N#_-3|2	84
N#_-3|3	12
N#_-3|4	1
N#_-2|1	104
N#_-2|2	42
N#_-2|3	4
N#_-2|4	1
N#_-1|1	57
N#_-1|2	25
N#_-1|3	1
N#_-1|4	1
N#_0|1	1
N#_0|2	1
N#_0|3	1
N#_0|4	1
N#_1|1	78
N#_1|2	23
N#_1|3	3
N#_1|4	1
N#_2|1	117
N#_2|2	46
N#_2|3	4
N#_2|4	1
N#_3|1	155
N#_3|2	92
N#_3|3	7
N#_3|4	1
DA_-3|1	1459
DA_-3|2	388
DA_-3|3	8
DA_-3|4	1
DA_-2|1	1397
DA_-2|2	429
DA_-2|3	10
DA_-2|4	1
DA_-1|1	1548
DA_-1|2	402
DA_-1|3	13
DA_-1|4	1
DA_0|1	1
DA_0|2	1
DA_0|3	1
DA_0|4	1
DA_1|1	1460
DA_1|2	467
DA_1|3	6
DA_1|4	1
DA_2|1	1475
DA_2|2	390
DA_2|3	9
DA_2|4	1
DA_3|1	1382
DA_3|2	402
DA_3|3	15
DA_3|4	1
DR_-3|1	1041
DR_-3|2	250
DR_-3|3	5
DR_-3|4	1
DR_-2|1	882
DR_-2|2	137
DR_-2|3	3
DR_-2|4	1
DR_-1|1	1136
DR_-1|2	166
DR_-1|3	4
DR_-1|4	1
DR_0|1	1
DR_0|2	1
DR_0|3	1
DR_0|4	1
DR_1|1	906
DR_1|2	207
DR_1|3	1
DR_1|4	1
DR_2|1	1011
DR_2|2	200
DR_2|3	7
DR_2|4	1
DR_3|1	1149
DR_3|2	269
DR_3|3	9
DR_3|4	1
DN_-3|1	887
DN_-3|2	179
DN_-3|3	6
DN_-3|4	1
DN_-2|1	1035
DN_-2|2	136
DN_-2|3	3
DN_-2|4	1
DN_-1|1	863
DN_-1|2	108
DN_-1|3	3
DN_-1|4	1
DN_0|1	1
DN_0|2	1
DN_0|3	1
DN_0|4	1
DN_1|1	902
DN_1|2	86
DN_1|3	2
DN_1|4	1
DN_2|1	1001
DN_2|2	139
DN_2|3	3
DN_2|4	1
DN_3|1	892
DN_3|2	203
DN_3|3	2
DN_3|4	1
DD_-3|1	1123
DD_-3|2	236
DD_-3|3	5
DD_-3|4	1
DD_-2|1	1190
DD_-2|2	144
DD_-2|3	2
DD_-2|4	1
DD_-1|1	1140
DD_-1|2	148
DD_-1|3	1
DD_-1|4	1
DD_0|1	20656
DD_0|2	5053
DD_0|3	110
DD_0|4	1
DD_1|1	1184
DD_1|2	103
DD_1|3	2
DD_1|4	1
DD_2|1	1143
DD_2|2	192
DD_2|3	1
DD_2|4	1
DD_3|1	1144
DD_3|2	214
DD_3|3	6
DD_3|4	1
DC_-3|1	251
DC_-3|2	95
DC_-3|3	4
DC_-3|4	1
DC_-2|1	233
DC_-2|2	98
DC_-2|3	2
DC_-2|4	1
DC_-1|1	199
DC_-1|2	113
DC_-1|3	7
DC_-1|4	1
DC_0|1	1
DC_0|2	1
DC_0|3	1
DC_0|4	1
DC_1|1	241
DC_1|2	116
DC_1|3	8
DC_1|4	1
DC_2|1	225
DC_2|2	109
DC_2|3	4
DC_2|4	1
DC_3|1	228
DC_3|2	90
DC_3|3	5
DC_3|4	1
DQ_-3|1	790
DQ_-3|2	174
DQ_-3|3	4
DQ_-3|4	1
DQ_-2|1	644
DQ_-2|2	129
DQ_-2|3	4
DQ_-2|4	1
DQ_-1|1	794
DQ_-1|2	107
DQ_-1|3	1
DQ_-1|4	1
DQ_0|1	1
DQ_0|2	1
DQ_0|3	1
DQ_0|4	1
DQ_1|1	662
DQ_1|2	115
DQ_1|3	1
DQ_1|4	1
DQ_2|1	743
DQ_2|2	117
DQ_2|3	5
DQ_2|4	1
DQ_3|1	812
DQ_3|2	151
DQ_3|3	2
DQ_3|4	1
DE_-3|1	1360
DE_-3|2	259
DE_-3|3	5
DE_-3|4	1
DE_-2|1	1343
DE_-2|2	176
DE_-2|3	8
DE_-2|4	1
DE_-1|1	1500
DE_-1|2	146
DE_-1|3	1
DE_-1|4	1
DE_0|1	1
DE_0|2	1
DE_0|3	1
DE_0|4	1
DE_1|1	1564
DE_1|2	133
DE_1|3	5
DE_1|4	1
DE_2|1	1450
DE_2|2	182
DE_2|3	3
DE_2|4	1
DE_3|1	1354
DE_3|2	231
DE_3|3	6
DE_3|4	1
DG_-3|1	1187
DG_-3|2	322
DG_-3|3	7
DG_-3|4	1
DG_-2|1	1404
DG_-2|2	311
DG_-2|3	3
DG_-2|4	1
DG_-1|1	1552
DG_-1|2	294
DG_-1|3	3
DG_-1|4	1
DG_0|1	1
DG_0|2	1
DG_0|3	1
DG_0|4	1
DG_1|1	1919
DG_1|2	204
DG_1|3	4
DG_1|4	1
DG_2|1	1262
DG_2|2	289
DG_2|3	9
DG_2|4	1
DG_3|1	1363
DG_3|2	346
DG_3|3	10
DG_3|4	1
DH_-3|1	410
DH_-3|2	137
DH_-3|3	2
DH_-3|4	1
DH_-2|1	498
DH_-2|2	118
DH_-2|3	5
DH_-2|4	1
DH_-1|1	340
DH_-1|2	114
DH_-1|3	1
DH_-1|4	1
DH_0|1	1
DH_0|2	1
DH_0|3	1
DH_0|4	1
DH_1|1	432
DH_1|2	118
DH_1|3	3
DH_1|4	1
DH_2|1	389
DH_2|2	106
DH_2|3	2
DH_2|4	1
DH_3|1	365
DH_3|2	114
DH_3|3	2
DH_3|4	1
DI_-3|1	1323
DI_-3|2	348
DI_-3|3	7
DI_-3|4	1
DI_-2|1	1187
DI_-2|2	500
DI_-2|3	19
DI_-2|4	1
DI_-1|1	1110
DI_-1|2	521
DI_-1|3	20
DI_-1|4	1
DI_0|1	1
DI_0|2	1
DI_0|3	1
DI_0|4	1
DI_1|1	1134
DI_1|2	590
DI_1|3	21
DI_1|4	1
DI_2|1	1215
DI_2|2	497
DI_2|3	8
DI_2|4	1
DI_3|1	1252
DI_3|2	349
DI_3|3	6
DI_3|4	1
DL_-3|1	1837
DL_-3|2	490
DL_-3|3	12
DL_-3|4	1
DL_-2|1	1940
DL_-2|2	780
DL_-2|3	24
DL_-2|4	1
DL_-1|1	1712
DL_-1|2	778
DL_-1|3	20
DL_-1|4	1
DL_0|1	1
DL_0|2	1
DL_0|3	1
DL_0|4	1
DL_1|1	1669
DL_1|2	735
DL_1|3	16
DL_1|4	1
DL_2|1	1871
DL_2|2	683
DL_2|3	9
DL_2|4	1
DL_3|1	1740
DL_3|2	602
DL_3|3	11
DL_3|4	1
DK_-3|1	1463
DK_-3|2	263
DK_-3|3	3
DK_-3|4	1
DK_-2|1	1245
DK_-2|2	141
DK_-2|3	2
DK_-2|4	1
DK_-1|1	1626
DK_-1|2	143
DK_-1|3	3
DK_-1|4	1
DK_0|1	1
DK_0|2	1
DK_0|3	1
DK_0|4	1
DK_1|1	1396
DK_1|2	111
DK_1|3	1
DK_1|4	1
DK_2|1	1402
DK_2|2	164
DK_2|3	4
DK_2|4	1
DK_3|1	1587
DK_3|2	237
DK_3|3	1
DK_3|4	1
DM_-3|1	399
DM_-3|2	127
DM_-3|3	2
DM_-3|4	1
DM_-2|1	445
DM_-2|2	143
DM_-2|3	8
DM_-2|4	1
DM_-1|1	376
DM_-1|2	199
DM_-1|3	6
DM_-1|4	1
DM_0|1	1
DM_0|2	1
DM_0|3	1
DM_0|4	1
DM_1|1	339
DM_1|2	181
DM_1|3	4
DM_1|4	1
DM_2|1	378
DM_2|2	172
DM_2|3	6
DM_2|4	1
DM_3|1	349
DM_3|2	141
DM_3|3	4
DM_3|4	1
DF_-3|1	923
DF_-3|2	258
DF_-3|3	9
DF_-3|4	1
DF_-2|1	918
DF_-2|2	322
DF_-2|3	7
DF_-2|4	1
DF_-1|1	760
DF_-1|2	335
DF_-1|3	6
DF_-1|4	1
DF_0|1	1
DF_0|2	1
DF_0|3	1
DF_0|4	1
DF_1|1	912
DF_1|2	380
DF_1|3	14
DF_1|4	1
DF_2|1	804
DF_2|2	301
DF_2|3	11
DF_2|4	1
DF_3|1	808
DF_3|2	241
DF_3|3	13
DF_3|4	1
DP_-3|1	880
DP_-3|2	187
DP_-3|3	2
DP_-3|4	1
DP_-2|1	1007
DP_-2|2	126
DP_-2|3	3
DP_-2|4	1
DP_-1|1	1132
DP_-1|2	128
DP_-1|3	4
DP_-1|4	1
DP_0|1	1
DP_0|2	1
DP_0|3	1
DP_0|4	1
DP_1|1	1125
DP_1|2	160
DP_1|3	2
DP_1|4	1
DP_2|1	979
DP_2|2	135
DP_2|3	5
DP_2|4	1
DP_3|1	901
DP_3|2	156
DP_3|3	8
DP_3|4	1
DS_-3|1	1279
DS_-3|2	340
DS_-3|3	6
DS_-3|4	1
DS_-2|1	1331
DS_-2|2	250
DS_-2|3	1
DS_-2|4	1
DS_-1|1	1278
DS_-1|2	241
DS_-1|3	5
DS_-1|4	1
DS_0|1	1
DS_0|2	1
DS_0|3	1
DS_0|4	1
DS_1|1	1291
DS_1|2	201
DS_1|3	3
DS_1|4	1
DS_2|1	1395
DS_2|2	270
DS_2|3	6
DS_2|4	1
DS_3|1	1165
DS_3|2	334
DS_3|3	8
DS_3|4	1
DT_-3|1	1192
DT_-3|2	309
DT_-3|3	16
DT_-3|4	1
DT_-2|1	1279
DT_-2|2	216
DT_-2|3	1
DT_-2|4	1
DT_-1|1	1106
DT_-1|2	201
DT_-1|3	3
DT_-1|4	1
DT_0|1	1
DT_0|2	1
DT_0|3	1
DT_0|4	1
DT_1|1	1100
DT_1|2	221
DT_1|3	7
DT_1|4	1
DT_2|1	1267
DT_2|2	226
DT_2|3	4
DT_2|4	1
DT_3|1	1260
DT_3|2	290
DT_3|3	3
DT_3|4	1
DW_-3|1	335
DW_-3|2	65
DW_-3|3	2
DW_-3|4	1
DW_-2|1	330
DW_-2|2	94
DW_-2|3	2
DW_-2|4	1
DW_-1|1	281
DW_-1|2	94
DW_-1|3	3
DW_-1|4	1
DW_0|1	1
DW_0|2	1
DW_0|3	1
DW_0|4	1
DW_1|1	274
DW_1|2	87
DW_1|3	5
DW_1|4	1
DW_2|1	271
DW_2|2	125
DW_2|3	15
DW_2|4	1
DW_3|1	250
DW_3|2	69
DW_3|3	4
DW_3|4	1
DY_-3|1	789
DY_-3|2	196
DY_-3|3	9
DY_-3|4	1
DY_-2|1	769
DY_-2|2	256
DY_-2|3	3
DY_-2|4	1
DY_-1|1	708
DY_-1|2	240
DY_-1|3	5
DY_-1|4	1
DY_0|1	1
DY_0|2	1
DY_0|3	1
DY_0|4	1
DY_1|1	771
DY_1|2	264
DY_1|3	2
DY_1|4	1
DY_2|1	718
DY_2|2	237
DY_2|3	8
DY_2|4	1
DY_3|1	812
DY_3|2	203
DY_3|3	4
DY_3|4	1
DV_-3|1	1481
DV_-3|2	408
DV_-3|3	15
DV_-3|4	1
DV_-2|1	1401
DV_-2|2	549
DV_-2|3	19
DV_-2|4	1
DV_-1|1	1407
DV_-1|2	588
DV_-1|3	20
DV_-1|4	1
DV_0|1	1
DV_0|2	1
DV_0|3	1
DV_0|4	1
DV_1|1	1309
DV_1|2	590
DV_1|3	22
DV_1|4	1
DV_2|1	1528
DV_2|2	531
DV_2|3	10
DV_2|4	1
DV_3|1	1647
DV_3|2	405
DV_3|3	9
DV_3|4	1
D#_-3|1	267
D#_-3|2	42
D#_-3|3	1
D#_-3|4	1
D#_-2|1	198
D#_-2|2	18
D#_-2|3	1
D#_-2|4	1
D#_-1|1	108
D#_-1|2	7
D#_-1|3	1
D#_-1|4	1
D#_0|1	1
D#_0|2	1
D#_0|3	1
D#_0|4	1
D#_1|1	86
D#_1|2	4
D#_1|3	1
D#_1|4	1
D#_2|1	149
D#_2|2	8
D#_2|3	1
D#_2|4	1
D#_3|1	216
D#_3|2	26
D#_3|3	2
D#_3|4	1
CA_-3|1	1
CA_-3|2	4
CA_-3|3	91
CA_-3|4	356
CA_-2|1	2
CA_-2|2	4
CA_-2|3	72
CA_-2|4	378
CA_-1|1	1
CA_-1|2	3
CA_-1|3	71
CA_-1|4	383
CA_0|1	1
CA_0|2	1
CA_0|3	1
CA_0|4	1
CA_1|1	2
CA_1|2	4
CA_1|3	88
CA_1|4	365
CA_2|1	3
CA_2|2	3
CA_2|3	85
CA_2|4	429
CA_3|1	2
CA_3|2	1
CA_3|3	62
CA_3|4	371
CR_-3|1	1
CR_-3|2	1
CR_-3|3	51
CR_-3|4	234
CR_-2|1	1
CR_-2|2	7
CR_-2|3	74
CR_-2|4	230
CR_-1|1	1
CR_-1|2	7
CR_-1|3	73
CR_-1|4	249
CR_0|1	1
CR_0|2	1
CR_0|3	1
CR_0|4	1
CR_1|1	1
CR_1|2	4
CR_1|3	52
CR_1|4	267
CR_2|1	2
CR_2|2	4
CR_2|3	49
CR_2|4	225
CR_3|1	1
CR_3|2	3
CR_3|3	62
CR_3|4	245
CN_-3|1	2
CN_-3|2	4
CN_-3|3	68
CN_-3|4	211
CN_-2|1	1
CN_-2|2	4
CN_-2|3	60
CN_-2|4	204
CN_-1|1	2
CN_-1|2	3
CN_-1|3	65
CN_-1|4	218
CN_0|1	1
CN_0|2	1
CN_0|3	1
CN_0|4	1
CN_1|1	2
CN_1|2	8
CN_1|3	59
CN_1|4	210
CN_2|1	2
CN_2|2	4
CN_2|3	57
CN_2|4	258
CN_3|1	1
CN_3|2	4
CN_3|3	52
CN_3|4	248
CD_-3|1	1
CD_-3|2	4
CD_-3|3	72
CD_-3|4	247
CD_-2|1	1
CD_-2|2	6
CD_-2|3	84
CD_-2|4	248
CD_-1|1	2
CD_-1|2	11
CD_-1|3	99
CD_-1|4	254
CD_0|1	1
CD_0|2	1
CD_0|3	1
CD_0|4	1
CD_1|1	2
CD_1|2	4
CD_1|3	85
CD_1|4	229
CD_2|1	2
CD_2|2	9
CD_2|3	76
CD_2|4	247
CD_3|1	3
CD_3|2	2
CD_3|3	79
CD_3|4	267
CC_-3|1	2
CC_-3|2	1
CC_-3|3	25
CC_-3|4	117
CC_-2|1	1
CC_-2|2	1
CC_-2|3	34
CC_-2|4	112
CC_-1|1	1
CC_-1|2	3
CC_-1|3	23
CC_-1|4	107
CC_0|1	14
CC_0|2	64
CC_0|3	1222
CC_0|4	4976
CC_1|1	1
CC_1|2	3
CC_1|3	21
CC_1|4	109
CC_2|1	1
CC_2|2	1
CC_2|3	23
CC_2|4	123
CC_3|1	1
CC_3|2	3
CC_3|3	26
CC_3|4	115
CQ_-3|1	1
CQ_-3|2	2
CQ_-3|3	52
CQ_-3|4	195
CQ_-2|1	2
CQ_-2|2	2
CQ_-2|3	50
CQ_-2|4	188
CQ_-1|1	1
CQ_-1|2	1
CQ_-1|3	41
CQ_-1|4	211
CQ_0|1	1
CQ_0|2	1
CQ_0|3	1
CQ_0|4	1
CQ_1|1	3
CQ_1|2	3
CQ_1|3	46
CQ_1|4	251
CQ_2|1	1
CQ_2|2	4
CQ_2|3	50
CQ_2|4	210
CQ_3|1	1
CQ_3|2	2
CQ_3|3	41
CQ_3|4	181
CE_-3|1	1
CE_-3|2	4
CE_-3|3	83
CE_-3|4	288
CE_-2|1	2
CE_-2|2	3
CE_-2|3	99
CE_-2|4	294
CE_-1|1	4
CE_-1|2	8
CE_-1|3	83
CE_-1|4	267
CE_0|1	1
CE_0|2	1
CE_0|3	1
CE_0|4	1
CE_1|1	1
CE_1|2	5
CE_1|3	92
CE_1|4	288
CE_2|1	1
CE_2|2	5
CE_2|3	86
CE_2|4	304
CE_3|1	2
CE_3|2	8
CE_3|3	77
CE_3|4	245
CG_-3|1	2
CG_-3|2	7
CG_-3|3	72
CG_-3|4	350
CG_-2|1	3
CG_-2|2	8
CG_-2|3	97
CG_-2|4	362
CG_-1|1	1
CG_-1|2	6
CG_-1|3	108
CG_-1|4	317
CG_0|1	1
CG_0|2	1
CG_0|3	1
CG_0|4	1
CG_1|1	3
CG_1|2	11
CG_1|3	94
CG_1|4	355
CG_2|1	2
CG_2|2	6
CG_2|3	90
CG_2|4	372
CG_3|1	1
CG_3|2	8
CG_3|3	67
CG_3|4	428
CH_-3|1	1
CH_-3|2	4
CH_-3|3	26
CH_-3|4	100
CH_-2|1	1
CH_-2|2	1
CH_-2|3	31
CH_-2|4	85
CH_-1|1	1
CH_-1|2	2
CH_-1|3	23
CH_-1|4	137
CH_0|1	1
CH_0|2	1
CH_0|3	1
CH_0|4	1
CH_1|1	2
CH_1|2	2
CH_1|3	30
CH_1|4	142
CH_2|1	1
CH_2|2	1
CH_2|3	25
CH_2|4	118
CH_3|1	2
CH_3|2	4
CH_3|3	27
CH_3|4	137
CI_-3|1	1
CI_-3|2	5
CI_-3|3	50
CI_-3|4	265
CI_-2|1	2
CI_-2|2	3
CI_-2|3	38
CI_-2|4	287
CI_-1|1	2
CI_-1|2	2
CI_-1|3	55
CI_-1|4	303
CI_0|1	1
CI_0|2	1
CI_0|3	1
CI_0|4	1
CI_1|1	1
CI_1|2	1
CI_1|3	43
CI_1|4	250
CI_2|1	1
CI_2|2	3
CI_2|3	53
CI_2|4	247
CI_3|1	1
CI_3|2	4
CI_3|3	59
CI_3|4	252
CL_-3|1	2
CL_-3|2	7
CL_-3|3	92
CL_-3|4	460
CL_-2|1	1
CL_-2|2	4
CL_-2|3	93
CL_-2|4	466
CL_-1|1	2
CL_-1|2	2
CL_-1|3	70
CL_-1|4	487
CL_0|1	1
CL_0|2	1
CL_0|3	1
CL_0|4	1
CL_1|1	2
CL_1|2	2
CL_1|3	77
CL_1|4	453
CL_2|1	2
CL_2|2	4
CL_2|3	113
CL_2|4	417
CL_3|1	2
CL_3|2	2
CL_3|3	79
CL_3|4	469
CK_-3|1	3
CK_-3|2	3
CK_-3|3	73
CK_-3|4	310
CK_-2|1	4
CK_-2|2	5
CK_-2|3	80
CK_-2|4	280
CK_-1|1	1
CK_-1|2	4
CK_-1|3	87
CK_-1|4	244
CK_0|1	1
CK_0|2	1
CK_0|3	1
CK_0|4	1
CK_1|1	1
CK_1|2	6
CK_1|3	93
CK_1|4	293
CK_2|1	1
CK_2|2	7
CK_2|3	87
CK_2|4	270
CK_3|1	2
CK_3|2	4
CK_3|3	82
CK_3|4	268
CM_-3|1	2
CM_-3|2	1
CM_-3|3	20
CM_-3|4	121
CM_-2|1	1
CM_-2|2	1
CM_-2|3	18
CM_-2|4	90
CM_-1|1	1
CM_-1|2	1
CM_-1|3	18
CM_-1|4	117
CM_0|1	1
CM_0|2	1
CM_0|3	1
CM_0|4	1
CM_1|1	1
CM_1|2	1
CM_1|3	14
CM_1|4	121
CM_2|1	1
CM_2|2	2
CM_2|3	12
CM_2|4	112
CM_3|1	1
CM_3|2	2
CM_3|3	21
CM_3|4	110
CF_-3|1	3
CF_-3|2	2
CF_-3|3	40
CF_-3|4	175
CF_-2|1	1
CF_-2|2	3
CF_-2|3	39
CF_-2|4	217
CF_-1|1	2
CF_-1|2	1
CF_-1|3	37
CF_-1|4	223
CF_0|1	1
CF_0|2	1
CF_0|3	1
CF_0|4	1
CF_1|1	1
CF_1|2	2
CF_1|3	33
CF_1|4	197
CF_2|1	2
CF_2|2	3
CF_2|3	26
CF_2|4	173
CF_3|1	1
CF_3|2	5
CF_3|3	44
CF_3|4	212
CP_-3|1	2
CP_-3|2	8
CP_-3|3	57
CP_-3|4	216
CP_-2|1	3
CP_-2|2	7
CP_-2|3	55
CP_-2|4	238
CP_-1|1	1
CP_-1|2	10
CP_-1|3	72
CP_-1|4	151
CP_0|1	1
CP_0|2	1
CP_0|3	1
CP_0|4	1
CP_1|1	2
CP_1|2	8
CP_1|3	110
CP_1|4	198
CP_2|1	2
CP_2|2	4
CP_2|3	80
CP_2|4	200
CP_3|1	1
CP_3|2	7
CP_3|3	86
CP_3|4	206
CS_-3|1	4
CS_-3|2	5
CS_-3|3	96
CS_-3|4	344
CS_-2|1	1
CS_-2|2	6
CS_-2|3	96
CS_-2|4	272
CS_-1|1	4
CS_-1|2	3
CS_-1|3	106
CS_-1|4	315
CS_0|1	1
CS_0|2	1
CS_0|3	1
CS_0|4	1
CS_1|1	1
CS_1|2	4
CS_1|3	116
CS_1|4	358
CS_2|1	3
CS_2|2	4
CS_2|3	94
CS_2|4	378
CS_3|1	2
CS_3|2	3
CS_3|3	89
CS_3|4	331
CT_-3|1	1
CT_-3|2	4
CT_-3|3	83
CT_-3|4	312
CT_-2|1	3
CT_-2|2	3
CT_-2|3	68
CT_-2|4	271
CT_-1|1	2
CT_-1|2	4
CT_-1|3	73
CT_-1|4	304
CT_0|1	1
CT_0|2	1
CT_0|3	1
CT_0|4	1
CT_1|1	1
CT_1|2	6
CT_1|3	61
CT_1|4	307
CT_2|1	1
CT_2|2	7
CT_2|3	72
CT_2|4	257
CT_3|1	3
CT_3|2	4
CT_3|3	79
CT_3|4	296
CW_-3|1	1
CW_-3|2	3
CW_-3|3	10
CW_-3|4	55
CW_-2|1	1
CW_-2|2	3
CW_-2|3	14
CW_-2|4	74
CW_-1|1	2
CW_-1|2	1
CW_-1|3	18
CW_-1|4	120
CW_0|1	1
CW_0|2	1
CW_0|3	1
CW_0|4	1
CW_1|1	1
CW_1|2	2
CW_1|3	11
CW_1|4	64
CW_2|1	1
CW_2|2	1
CW_2|3	11
CW_2|4	62
CW_3|1	1
CW_3|2	5
CW_3|3	13
CW_3|4	73
CY_-3|1	1
CY_-3|2	3
CY_-3|3	49
CY_-3|4	183
CY_-2|1	1
CY_-2|2	1
CY_-2|3	40
CY_-2|4	278
CY_-1|1	1
CY_-1|2	2
CY_-1|3	33
CY_-1|4	236
CY_0|1	1
CY_0|2	1
CY_0|3	1
CY_0|4	1
CY_1|1	1
CY_1|2	3
CY_1|3	29
CY_1|4	194
CY_2|1	1
CY_2|2	3
CY_2|3	37
CY_2|4	165
CY_3|1	2
CY_3|2	2
CY_3|3	52
CY_3|4	172
CV_-3|1	1
CV_-3|2	4
CV_-3|3	89
CV_-3|4	404
CV_-2|1	1
CV_-2|2	4
CV_-2|3	69
CV_-2|4	389
CV_-1|1	1
CV_-1|2	3
CV_-1|3	75
CV_-1|4	346
CV_0|1	1
CV_0|2	1
CV_0|3	1
CV_0|4	1
CV_1|1	4
CV_1|2	4
CV_1|3	59
CV_1|4	324
CV_2|1	2
CV_2|2	6
CV_2|3	62
CV_2|4	395
CV_3|1	2
CV_3|2	8
CV_3|3	77
CV_3|4	303
C#_-3|1	1
C#_-3|2	8
C#_-3|3	43
C#_-3|4	53
C#_-2|1	1
C#_-2|2	8
C#_-2|3	31
C#_-2|4	33
C#_-1|1	1
C#_-1|2	7
C#_-1|3	12
C#_-1|4	7
C#_0|1	1
C#_0|2	1
C#_0|3	1
C#_0|4	1
C#_1|1	1
C#_1|2	1
C#_1|3	29
C#_1|4	21
C#_2|1	2
C#_2|2	3
C#_2|3	54
C#_2|4	34
